,Total_Sales,Year,cleaned_name,curb_weight_lbs,speed_sec,horsepower_hp,width_in,msrp,pass_capacity,doors,wheelbase_in,height_in,tank_cap_gal,length_in,vol_cubft,mpg_comb,drivetrain,fuel,class,transmission
180,20288.0,2005,buick terraza,,9.1,200.0,75.2,5078.0,7.0,4.0,121.1,72.0,25.0,205.0,,20.0,all wheel,gas,,
181,14711.0,2005,infiniti qx56,,,,,,,,,,,,,,,,,
182,17634.0,2005,mazda mpv,,8.76,200.0,72.1,3315.0,7.0,4.0,111.8,68.7,19.8,189.5,,19.0,front wheel,gas,minivan,AT
183,17572.0,2005,acura rl,,5.98,300.0,72.7,7254.0,5.0,4.0,110.2,57.1,19.4,193.6,99.0,19.0,all wheel,gas,midsize,AT
184,11848.0,2005,mitsubishi outlander,3406.0,8.11,160.0,68.9,21389.0,5.0,4.0,103.29999999999998,64.75,15.7,179.0,96.1,23.0,front wheel,gas,suv,DCT
185,11590.0,2005,pontiac gto,,4.79,400.0,72.5,4844.0,4.0,2.0,109.8,54.9,18.0,189.8,91.0,18.0,rear wheel,gas,compact,MT
186,15472.0,2005,suzuki xl7,,8.5,185.0,70.1,3914.0,7.0,4.0,110.2,68.0,16.9,,,20.0,rear wheel,gas,,
187,14835.0,2005,mercedes benz cls class,,,,,,,,,,,,,,,,,
188,13607.0,2005,porsche cayenne,4929.5,6.41,340.0,75.9,57700.0,5.0,4.0,112.4,66.9,26.4,188.2,,15.0,all wheel,gas,special purpose,DCT
189,11278.0,2005,mercedes benz slk,,,,,,,,,,,,,,,,,
190,18050.0,2005,volkswagen touareg,,8.5,240.0,75.9,5571.0,5.0,4.0,112.4,68.0,26.4,187.2,,16.0,four wheel,gas,suv,AT
191,18668.0,2005,kia amanti,,9.23,200.0,72.8,3825.0,5.0,4.0,110.2,58.5,18.5,196.0,105.0,18.0,front wheel,gas,large,AT
192,14673.0,2005,mazda rx 8,,5.63,238.0,69.7,4870.0,4.0,2.0,106.4,52.8,15.9,174.3,89.0,18.0,rear wheel,gas,subcompact,MT
193,9934.0,2005,bmw 6,3979.5,5.27,325.0,73.0,73400.0,4.0,2.0,109.4,54.1,18.5,190.2,81.5,19.0,rear wheel,gas,subcompact,MT
194,19109.0,2005,lincoln ls,,,,,,,,,,,,102.0,20.0,rear wheel,gas,midsize,AT
195,10080.0,2005,mercedes benz sl class,4300.5,6.31,302.0,71.5,131525.0,2.0,2.0,100.8,51.0,21.1,178.5,,17.5,rear wheel,gas,two seater,MT
196,14665.0,2005,chrysler crossfire,,5.08,330.0,69.5,7420.0,,,94.5,51.8,15.9,159.8,,18.5,rear wheel,gas,,
197,5389.0,2005,audi a3,,,,,,,,,,,,,,,,,
198,1145.0,2005,mitsubishi raider,,,,,,,,,,,,,,,,,
199,15758.0,2005,saturn relay,,9.11,200.0,72.0,4478.0,7.0,4.0,121.1,72.0,25.0,204.9,,20.0,all wheel,gas,,
200,7780.0,2005,honda s2000,,5.33,240.0,68.9,4972.0,,,94.5,,13.2,162.2,,20.0,rear wheel,gas,two seater,MT
201,8897.0,2005,jaguar s type,,5.12,390.0,71.6,8899.0,5.0,4.0,114.5,56.0,18.4,193.1,98.0,20.5,rear wheel,gas,,
202,8360.0,2005,lexus sc430,,,,,,,,,,,,,,,,,
203,2272.0,2005,saab 9 7x,,6.85,300.0,75.4,6040.0,5.0,4.0,113.0,68.5,22.0,193.2,,17.0,all wheel,gas,,
204,7394.0,2005,volvo v70,,5.6,300.0,71.0,5888.0,5.0,4.0,108.5,57.6,18.0,,,21.0,all wheel,gas,,
205,8555.0,2005,lexus lx470,,,,,,,,,,,,,,,,,
206,10181.0,2005,volvo s80,,8.48,208.0,72.1,5454.0,5.0,4.0,109.9,57.2,18.0,190.9,,25.5,front wheel,gas,,
207,6239.0,2005,subaru baja,,,165.0,70.1,3801.0,,,104.3,65.1,16.9,193.3,,22.0,all wheel,gas,,
208,10941.0,2005,jaguar x type,,7.05,227.0,70.4,5449.0,5.0,4.0,106.7,58.4,16.0,185.5,90.0,19.0,all wheel,gas,compact,AT
209,5430.0,2005,audi a8,,5.93,335.0,74.6,9988.0,,,121.0,57.3,23.8,204.0,100.0,18.0,all wheel,gas,midsize,AT
210,8304.0,2005,jaguar xj,3870.0,6.1,294.0,,72630.0,5.0,4.0,122.4,57.17999999999999,22.42,,106.04,23.0,rear wheel,gas,large,AT
211,6023.0,2005,saab 9 5,,8.42,185.0,70.5,4882.0,5.0,4.0,106.4,57.0,18.5,190.0,96.0,21.0,front wheel,gas,midsize,MT
212,7585.0,2005,isuzu ascender,,7.52,275.0,76.1,4193.0,,,129.0,75.5,25.0,207.6,,16.5,four wheel,gas,,
213,2282.0,2005,jaguar xk,,,,,,,,,,,,,,,,,
214,7879.0,2005,porsche boxster,,5.36,240.0,70.9,6570.0,,,95.1,51.0,16.9,171.6,,21.0,rear wheel,gas,two seater,MT
215,8166.0,2005,mercury monterey,,9.73,201.0,76.6,5243.0,7.0,4.0,120.8,68.8,26.0,201.5,,20.0,front wheel,gas,,
216,5671.0,2005,volvo v50,,6.65,218.0,69.7,4141.0,5.0,4.0,103.9,57.2,15.9,,,26.5,front wheel,gas,,
217,5872.0,2005,mazda b,,,,,,,,,,,,,,,,,
218,1442.0,2005,volvo c70,,,,,,,,,,,,,,,,,
219,8107.0,2005,chevrolet ssr,,,390.0,,6383.0,2.0,2.0,116.0,64.2,25.0,,,17.0,rear wheel,gas,,
220,889.0,2005,isuzu i 280 i 350,,,,,,,,,,,,,,,,,
221,4870.0,2005,toyota land cruiser,5390.0,9.02,235.0,,55325.0,8.0,4.0,112.2,73.2,25.4,,,15.0,four wheel,gas,suv,AT
222,3730.0,2005,cadillac xlr,,5.57,320.0,72.3,11375.0,2.0,2.0,105.7,50.4,18.0,177.7,,18.0,rear wheel,gas,two seater,AT
223,75369.0,2005,buick lesabre,,8.32,205.0,73.5,4857.0,6.0,4.0,112.2,57.0,18.0,200.0,107.0,21.0,front wheel,gas,large,AT
224,8411.0,2005,suzuki verona,,9.81,155.0,71.5,2902.0,5.0,4.0,106.3,57.1,17.2,187.8,101.0,21.0,front wheel,gas,midsize,AT
225,1302.0,2005,ford edge,,,,,,,,,,,,,,,,,
226,1302.0,2005,ford gt,3350.0,,550.0,76.9,149995.0,2.0,2.0,106.7,,17.5,182.8,,14.0,rear wheel,gas,two seater,MT
227,15873.0,2005,lincoln aviator,4918.0,,,,42110.0,6.0,4.0,113.7,71.9,22.5,,,,rear wheel,gas,suv,AT
228,2778.0,2005,mitsubishi montero,,8.82,215.0,74.8,5369.0,,,109.7,71.5,23.8,190.2,,15.0,four wheel,gas,suv,AT
229,1652.0,2005,dodge viper,,3.53,500.0,75.2,12284.0,,,98.8,,18.5,175.6,,15.0,rear wheel,gas,,
230,5940.0,2005,saab 9 2x,,5.8,227.0,66.7,4042.0,5.0,4.0,99.4,57.7,15.9,175.6,,23.0,all wheel,gas,,
231,1320.0,2005,mercedes benz cl class,,4.15,604.0,73.1,26865.0,,,113.6,55.0,,196.6,100.8,14.5,rear wheel,gas,,
232,10037.0,2005,pontiac bonneville,,8.39,205.0,74.2,4194.0,5.0,4.0,112.2,56.6,18.0,202.6,104.0,21.0,front wheel,gas,large,AT
233,16283.0,2005,ford excursion,,,325.0,52.2,6985.0,9.0,4.0,137.1,80.2,44.0,,,,four wheel,diesel,,
234,2822.0,2005,audi tt,3308.833333333333,7.99,180.0,69.4,38150.0,3.0,2.0,95.53333333333336,53.0,15.7,159.1,,25.0,all wheel,gas,two seater,DCT
235,25114.0,2005,pontiac sunfire,,8.49,140.0,,1634.0,,,,,14.0,,179.0,25.0,front wheel,gas,compact,AT
236,31613.0,2005,pontiac grand am,,8.53,175.0,70.4,3562.0,5.0,2.0,107.0,55.1,14.0,186.3,90.0,25.0,front wheel,gas,compact,AT
237,38661.0,2005,cadillac deville,,7.02,290.0,74.5,7740.0,5.0,4.0,115.3,56.7,18.0,207.2,108.0,18.0,front wheel,gas,large,AT
238,666.0,2005,honda insight,1902.0,11.03,67.0,66.7,20463.33333333333,2.0,2.0,94.5,53.29999999999999,10.6,155.1,,47.0,front wheel,electric,two seater,MT
239,1334.0,2005,mercedes benz g class,5481.5,7.83,292.0,71.3,90150.0,5.0,4.0,112.2,77.8,25.0,185.6,124.0,12.0,four wheel,gas,suv,AT
240,9548.0,2005,ford thunderbird,,6.32,280.0,72.0,5912.0,2.0,2.0,107.2,,18.0,186.3,,18.0,rear wheel,gas,two seater,AT
241,1129.0,2005,infiniti q45,,,,,,,,,,,,102.0,18.0,rear wheel,gas,midsize,AT
242,3732.0,2005,pontiac montana,,9.64,185.0,,4563.0,7.0,4.0,120.0,,25.0,,,22.5,front wheel,gas,,
243,19215.0,2005,chevrolet astro,,9.38,190.0,,,,,,,27.0,,,15.5,all wheel,,,
244,374.0,2005,hummer h1,,,,,,,,,,,,,,,,,
245,18960.0,2005,chevrolet cavalier,,8.27,140.0,67.9,2191.0,5.0,4.0,104.1,,14.0,180.9,179.0,25.0,front wheel,gas,compact,AT
246,5020.0,2005,pontiac aztek,,8.7,185.0,73.7,3666.0,5.0,4.0,108.3,66.7,18.0,182.1,,21.0,all wheel,gas,,
247,820.0,2005,volkswagen phaeton,,6.72,335.0,74.9,10042.0,,,118.1,57.1,23.8,203.7,108.0,16.0,all wheel,gas,large,AT
248,7029.0,2005,chevrolet venture,,9.45,185.0,,3504.0,7.0,4.0,120.0,,25.0,,,22.5,front wheel,gas,,
249,200.0,2005,mercedes benz slr mclaren,,3.04,617.0,75.1,67500.0,2.0,2.0,106.3,,25.8,183.3,,15.5,rear wheel,gas,,
250,2373.0,2005,isuzu rodeo,,,,,,,,,,,,,,,,,
251,1319.0,2005,isuzu axiom,,,,,,,,,,,,,,,,,
252,4936.0,2005,chevrolet blazer,,,190.0,,3645.0,4.0,2.0,100.5,64.7,19.0,,,17.0,four wheel,gas,,
253,340.0,2005,porsche carrera gt,,2.81,605.0,75.6,66000.0,2.0,2.0,107.5,,24.0,181.6,,11.0,rear wheel,gas,two seater,MT
254,6504.0,2005,buick century,,8.88,175.0,72.7,3306.0,6.0,4.0,109.0,56.6,17.0,194.6,102.0,21.0,front wheel,gas,midsize,AT
255,1382.0,2005,oldsmobile alero,,,,,,,,,,,,,,,,,
256,206.0,2005,acura nsx,3175.0,5.01,290.0,71.3,89000.0,2.0,2.0,99.6,,18.5,174.2,,18.0,rear wheel,gas,two seater,AT
257,3436.0,2005,gmc safari,,9.33,190.0,,,,,,,27.0,,,18.5,rear wheel,,,
258,2175.0,2005,buick park avenue,,7.84,240.0,74.7,6109.0,6.0,4.0,113.8,57.4,18.0,206.8,111.0,20.0,front wheel,gas,large,AT
259,2141.0,2005,land rover freelander,,7.93,174.0,71.2,4024.0,5.0,2.0,101.0,,16.9,,,17.0,all wheel,gas,suv,AT
260,602.0,2005,buick regal,,,,,,,,,,,,,,,,,
261,1544.0,2005,toyota echo,,9.01,108.0,65.4,1767.0,5.0,4.0,93.3,,11.9,164.8,173.0,31.0,front wheel,gas,compact,AT
262,5036.0,2005,saturn l,,,,,,,,,,,,,,,,,
263,327.0,2005,oldsmobile bravada,,,,,,,,,,,,,,,,,
264,42358.0,2005,chevrolet malibu classic,,,,,,,,,,,,,,,,,
265,474.0,2005,chevrolet tracker,,,,,,,,,,,,,,,,,
266,139.0,2005,oldsmobile silhouette,,,,,,,,,,,,,,,,,
267,137.0,2005,cadillac seville,,,,,,,,,,,,,,,,,
268,3113.0,2005,toyota celica,,7.16,180.0,68.3,3455.0,4.0,2.0,102.4,51.4,14.5,170.5,78.0,28.0,front wheel,gas,subcompact,AT
269,233.0,2005,suzuki vitara,,,,,,,,,,,,,,,,,
273,149.0,2005,chevrolet s10,,,,,,,,,,,,,,,,,
275,1044.0,2005,infiniti i35,,,,,,,,,,,,,,,,,
276,817.0,2005,land rover discovery,,,,,,,,,,,,,,,,,
277,758.0,2005,mitsubishi montero sport,,,,,,,,,,,,,,,,,
278,24149.0,2005,mercury sable,,9.77,153.0,73.0,3219.0,6.0,4.0,108.5,55.5,18.0,199.8,102.0,20.0,front wheel,gas,midsize,AT
279,780.0,2005,toyota mr2 spyder,,6.7,138.0,66.7,3921.0,2.0,2.0,96.5,,12.7,153.0,,29.5,rear wheel,gas,,
280,298.0,2005,dodge intrepid,,,,,,,,,,,,,,,,,
281,210.0,2005,chrysler concorde,,,,,,,,,,,,,,,,,
282,160.0,2005,mitsubishi diamante,,,,,,,,,,,,,,,,,
288,796039.0,2006,ford f,,7.699999999999999,320.6666666666667,,30208.666666666668,5.1,2.566666666666667,140.93333333333334,74.85833333333333,27.32333333333333,,,16.0,four wheel,gas,,AT
289,636069.0,2006,chevrolet silverado,,,247.5,64.85,26911.52173913044,5.217391304347826,2.347826086956522,140.7391304347826,72.6695652173913,28.782608695652176,,,17.5,rear wheel,flex fuel,,DCT
290,448445.0,2006,toyota camry,3238.6,7.93,210.0,70.7,21462.5,5.0,4.0,107.1,58.5,18.5,189.2,102.0,25.0,front wheel,gas,midsize,AT
291,387388.0,2006,toyota corolla,2592.5,8.58,126.0,66.9,15691.875,5.0,4.0,102.4,58.45,13.2,178.3,89.0,29.0,front wheel,gas,compact,AT
292,364177.0,2006,dodge ram,,,235.0,51.0,5262.0,3.0,2.0,120.5,75.2,26.0,,,16.0,four wheel,gas,,
293,354441.0,2006,honda accord,,8.93,166.0,71.6,3444.0,,,107.9,57.2,17.1,191.1,194.0,25.0,front wheel,gas,midsize,AT
294,316638.0,2006,honda civic,2749.555555555556,8.33,140.0,68.9,18602.222222222223,5.0,4.0,106.29999999999998,56.5,13.2,174.8,175.0,30.0,front wheel,gas,compact,AT
295,289868.0,2006,chevrolet impala,3649.6,8.08,211.0,72.9,23410.0,5.4,4.0,110.5,58.7,17.0,200.4,105.0,20.0,front wheel,gas,large,DCT
296,232457.0,2006,nissan altima,3144.5454545454545,6.26,250.0,70.4,22677.272727272728,5.0,4.0,110.20000000000005,57.899999999999984,20.0,191.5,103.0,23.0,front wheel,gas,compact,MT
297,211449.0,2006,chevrolet cobalt,,9.25,145.0,67.9,2432.0,5.0,4.0,103.3,57.1,13.0,180.3,170.0,23.0,front wheel,gas,subcompact,MT
298,211140.0,2006,dodge caravan grand caravan,,,,,,,,,,,,,,,,,
299,210736.0,2006,gmc sierra,,8.34,230.0,76.8,27437.82608695652,5.217391304347826,2.347826086956522,140.7391304347826,72.6695652173913,28.782608695652176,218.0,,15.5,rear wheel,gas,,DCT
300,179229.0,2006,ford explorer,,,292.0,,31399.64285714286,5.0,4.0,113.70000000000005,72.79999999999998,22.5,,,18.0,four wheel,gas,,AT
301,178351.0,2006,toyota tacoma,,,236.0,74.6,20550.25,4.1,2.6,126.05499999999998,68.88500000000002,21.0,,,18.0,rear wheel,gas,,AT
302,177919.0,2006,honda odyssey,4539.142857142857,8.61,244.0,77.1,32416.42857142857,7.571428571428571,4.0,118.1,69.82857142857144,21.0,201.0,,19.0,front wheel,gas,minivan,AT
303,177006.0,2006,ford focus,2702.75,8.38,136.0,66.7,15508.75,5.0,3.5,102.90000000000002,57.33333333333332,14.0,168.5,188.0,25.0,front wheel,gas,compact,MT
304,174803.0,2006,ford taurus,3309.5,9.74,153.0,73.0,21905.0,5.5,4.0,108.5,58.6,18.0,197.7,105.0,20.0,front wheel,gas,midsize,AT
305,174797.0,2006,chevrolet trailblazer,,,291.0,74.7,3908.0,5.0,4.0,113.0,72.5,22.0,,,19.0,rear wheel,gas,,
306,170028.0,2006,honda cr v,3411.1666666666665,9.69,156.0,70.2,22765.0,5.0,4.0,103.3,66.2,15.3,181.0,104.2,26.0,four wheel,gas,suv,AT
307,166530.0,2006,ford mustang,3442.3,6.68,210.0,73.9,24388.5,4.0,2.0,107.1,55.55,16.0,187.6,85.0,19.0,rear wheel,gas,subcompact,MT
308,163853.0,2006,chevrolet malibu,3299.1666666666665,10.17,144.0,69.9,19731.666666666668,5.0,4.0,106.3,57.5,16.0,188.3,101.0,24.0,front wheel,gas,midsize,DCT
309,163269.0,2006,toyota sienna,4243.0,9.0,215.0,77.4,28829.5,7.2,4.0,119.29999999999998,70.78999999999999,20.0,200.0,177.22000000000003,22.5,front wheel,gas,minivan,AT
310,161491.0,2006,chevrolet tahoe,,7.74,295.0,,37165.0,6.25,4.0,116.0,75.74999999999999,26.0,,,17.0,rear wheel,gas,,DCT
311,159105.0,2006,chrysler town country,,,,,,,,,,,,,,,,,
312,157644.0,2006,pontiac g6,,7.57,201.0,70.4,3386.0,4.0,2.0,112.3,56.4,16.0,189.1,96.0,24.0,front wheel,gas,compact,AT
313,157395.0,2006,ford escape,3411.9166666666665,9.63,153.0,,24417.916666666668,5.0,4.0,103.09999999999998,69.81666666666668,16.25,,99.20000000000005,24.0,four wheel,gas,suv,AT
314,152154.0,2006,honda pilot,4419.5,7.69,244.0,77.5,31775.0,8.0,4.0,106.29999999999998,71.24999999999997,20.4,188.0,150.3,19.5,front wheel,gas,suv,AT
315,152047.0,2006,toyota rav4,3512.0,8.49,166.0,71.5,23254.166666666668,5.0,4.0,104.70000000000005,67.1,15.900000000000004,181.1,108.20000000000005,22.5,four wheel,gas,suv,AT
316,149513.0,2006,hyundai sonata,3340.2,9.25,162.0,72.1,19975.0,5.0,4.0,107.4,58.0,17.7,188.9,105.0,24.0,front wheel,gas,large,DCT
317,143647.0,2006,chrysler 300,3890.5,8.34,190.0,74.1,31393.75,5.0,4.0,120.0,58.4,18.5,196.8,103.0,21.0,rear wheel,gas,large,AT
318,142502.0,2006,ford fusion,3232.2,7.47,221.0,72.2,19273.0,5.0,4.0,107.4,57.2,17.5,190.2,,24.0,front wheel,gas,midsize,MT
319,139148.0,2006,jeep grand cherokee,4557.0,5.34,420.0,73.3,35491.42857142857,5.0,4.0,109.5,67.55714285714285,20.5,195.1,108.9,13.5,four wheel,gas,suv,AT
320,138650.0,2006,chrysler pt cruiser,,9.22,150.0,67.1,2636.0,5.0,4.0,103.0,63.0,15.0,168.9,,19.0,front wheel,gas,suv,AT
321,133557.0,2006,jeep liberty,,7.12,210.0,71.8,3406.0,5.0,4.0,104.2,71.5,20.5,174.5,,18.0,rear wheel,gas,,
322,129794.0,2006,toyota highlander,3855.8823529411766,7.61,215.0,71.9,29727.058823529413,6.294117647058823,4.0,106.90000000000003,68.18235294117646,18.72941176470588,184.6,123.10000000000002,21.0,front wheel,gas,suv,AT
323,124508.0,2006,toyota tundra,,,271.0,,26591.136363636364,5.136363636363637,2.5454545454545454,131.6545454545455,71.72727272727272,26.399999999999988,,,17.5,rear wheel,gas,,DCT
324,120180.0,2006,bmw 3,3458.6153846153848,7.15,225.0,69.2,38192.307692307695,4.769230769230769,2.923076923076923,108.70000000000005,55.7153846153846,15.900000000000004,176.7,86.46153846153847,21.5,rear wheel,gas,compact,MT
325,117922.0,2006,nissan sentra,2629.6666666666665,7.06,175.0,67.3,15800.0,5.0,4.0,99.8,55.5,13.2,177.5,89.0,27.0,front wheel,gas,compact,AT
326,114201.0,2006,dodge charger,3922.6666666666665,4.97,425.0,74.5,29306.666666666668,5.0,4.0,120.0,58.20000000000001,18.666666666666668,200.1,103.0,21.0,rear wheel,gas,large,AT
327,113888.0,2006,chevrolet equinox,3718.0,,,,22650.0,5.0,4.0,112.5,69.3,16.0,,106.4,,front wheel,gas,suv,DCT
328,108634.0,2006,pontiac grand prix,,6.81,260.0,71.6,3892.0,5.0,4.0,110.5,55.9,17.0,198.3,97.0,20.0,front wheel,gas,midsize,AT
329,108348.0,2006,lexus rx,,8.25,223.0,72.6,5819.0,,,106.9,66.1,19.2,186.2,,20.0,front wheel,gas,,
330,106971.0,2006,toyota prius,2890.0,11.28,110.0,67.9,21725.0,5.0,4.0,106.3,58.1,11.9,175.0,96.0,46.0,front wheel,electric,midsize,AT
331,103331.0,2006,volkswagen jetta,3184.2,11.59,100.0,70.1,20641.0,5.0,4.0,100.25,58.0,14.5,179.3,91.0,33.0,front wheel,gas,compact,MT
332,103086.0,2006,toyota 4runner,4292.083333333333,7.34,260.0,75.2,32650.0,5.0,4.0,109.79999999999995,70.56666666666665,23.0,189.2,103.09999999999998,18.5,four wheel,gas,suv,AT
333,102042.0,2006,saturn ion,,6.68,205.0,67.9,3108.0,4.0,2.0,103.5,55.6,13.0,185.0,178.0,23.0,front wheel,gas,compact,MT
334,101298.0,2006,chevrolet hhr,,9.21,143.0,69.1,2612.0,5.0,4.0,103.5,63.1,16.0,176.2,,26.5,front wheel,gas,,
335,98853.0,2006,hyundai elantra,2822.5454545454545,8.61,138.0,67.9,15369.545454545454,5.0,4.0,102.70000000000005,56.100000000000016,14.5,178.1,190.0,24.0,front wheel,gas,midsize,AT
336,96515.0,2006,buick lucerne,,7.2,275.0,73.8,4682.0,5.0,4.0,115.6,58.0,18.0,203.2,108.0,20.0,front wheel,gas,large,AT
337,94437.0,2006,mazda 3,,7.9,150.0,69.1,2193.0,,,103.9,57.7,14.5,178.3,189.0,27.0,front wheel,gas,compact,MT
338,93876.0,2006,chevrolet colorado,,,220.0,,19267.03703703704,4.407407407407407,2.4444444444444446,120.55555555555556,66.37777777777781,19.0,192.8,,20.0,rear wheel,gas,,DCT
339,92420.0,2006,ford ranger,,,143.0,,19702.69230769231,3.3846153846153846,2.0,120.68846153846152,67.60000000000001,18.903846153846157,,,26.5,four wheel,gas,,MT
340,92224.0,2006,dodge caliber,,,,,,,,,,,,,,,,,
341,88938.0,2006,toyota avalon,3548.75,5.99,268.0,72.8,30247.5,5.0,4.0,111.0,58.5,18.5,197.2,107.0,23.0,front wheel,gas,large,AT
342,88497.0,2006,jeep commander,,8.97,210.0,74.8,4726.0,,,109.5,71.9,20.5,188.5,,16.0,four wheel,gas,,
343,87203.0,2006,ford expedition,,,300.0,50.9,38815.41666666666,8.5,4.0,119.0,76.65,28.0,,,15.5,four wheel,gas,,AT
344,84442.0,2006,subaru legacy outback,,,,,,,,,,,,,,,,,
345,84218.0,2006,ford five hundred,,8.47,203.0,74.5,4220.0,5.0,4.0,112.9,,20.0,200.7,,25.0,front wheel,gas,,
346,81362.0,2006,nissan murano,3921.0,6.98,245.0,74.0,29680.0,5.0,4.0,111.2,66.5,21.7,187.6,109.9,20.0,all wheel,gas,suv,
347,80271.0,2006,jeep wrangler,3526.714285714286,7.38,190.0,68.3,23489.714285714286,3.7142857142857135,2.0,96.25714285714284,70.91428571428573,19.0,154.9,77.08571428571429,16.0,four wheel,gas,suv,MT
348,79125.0,2006,scion tc,,8.69,160.0,69.1,2736.0,5.0,2.0,106.3,55.7,14.5,174.0,85.0,23.0,front wheel,gas,subcompact,AT
349,78243.0,2006,chrysler pacifica,4554.5,8.51,250.0,79.3,30885.83333333333,5.666666666666667,4.0,116.3,66.5,23.0,198.9,143.5,20.0,front wheel,gas,large,AT
350,77510.0,2006,nissan frontier,,7.09,265.0,72.8,22673.68421052632,4.421052631578948,2.8421052631578947,125.90000000000003,70.26842105263158,21.057894736842105,205.5,,19.0,four wheel,gas,,AT
351,77211.0,2006,chevrolet suburban,,7.654999999999999,308.3333333333333,,40272.69230769231,8.0,4.0,130.0,75.16923076923077,33.07692307692308,,,16.0,four wheel,flex fuel,,DCT
352,76098.0,2006,dodge dakota,,,210.0,,3751.0,5.0,4.0,131.3,68.7,22.0,,,19.0,rear wheel,gas,,
353,75987.0,2006,lexus es,3472.0,7.57,225.0,71.3,32300.0,5.0,4.0,107.1,57.3,18.5,191.1,96.4,25.0,front wheel,gas,compact,DCT
354,74452.0,2006,gmc envoy,,7.21,270.0,74.7,4899.0,,,113.0,71.9,18.7,191.6,,16.5,four wheel,gas,,
355,73124.0,2006,nissan pathfinder,4603.285714285715,,,,29821.42857142857,7.0,4.0,112.20000000000002,73.12857142857142,21.1,,149.1,,four wheel,gas,suv,AT
356,72557.0,2006,kia spectra,,,,68.3,2719.0,5.0,4.0,102.8,57.9,14.5,170.9,195.0,25.0,front wheel,gas,midsize,AT
357,72192.0,2006,nissan titan,,,305.0,78.8,29316.666666666668,5.0,3.0,139.80000000000004,75.85,28.0,,,16.0,rear wheel,gas,,AT
358,71476.0,2006,gmc yukon,,7.06,285.0,,37521.66666666666,5.666666666666667,4.0,116.0,76.6,26.0,,,18.0,rear wheel,gas,,DCT
359,71348.0,2006,acura tl,,7.0,258.0,72.2,5652.0,5.0,4.0,107.9,56.7,17.1,189.3,98.0,21.0,front wheel,gas,midsize,MT
360,71072.0,2006,buick lacrosse,3521.6666666666665,7.36,240.0,73.0,24496.666666666668,5.0,4.0,110.5,57.4,17.0,198.1,99.40000000000002,23.0,front wheel,gas,midsize,DCT
361,70606.0,2006,dodge durango,4732.5,8.84,235.0,76.0,32875.833333333336,6.333333333333333,4.0,119.2,74.3,27.0,200.8,155.20000000000002,15.0,four wheel,gas,suv,AT
362,70308.0,2006,toyota yaris,,,,,,,,,,,,,,,,,
363,69763.0,2006,nissan maxima,3475.0,6.2,265.0,71.7,28650.0,5.0,4.0,111.2,58.29999999999999,20.0,193.5,104.0,21.0,front wheel,gas,midsize,MT
364,69357.0,2006,chrysler sebring,,,,,,,,,,,,86.0,21.0,front wheel,gas,compact,AT
365,66203.0,2006,mazda 6,,8.34,160.0,70.1,2849.0,,,105.3,56.7,18.0,186.8,192.0,24.0,front wheel,gas,midsize,MT
366,63931.0,2006,hyundai santa fe,3777.8333333333335,8.73,200.0,72.7,23578.33333333333,5.0,4.0,103.1,66.0,19.0,177.2,100.7,19.0,four wheel,gas,suv,DCT
367,62976.0,2006,ford crown victoria,,7.88,220.0,78.3,4488.0,,,114.6,58.3,19.0,212.0,111.0,18.0,rear wheel,gas,large,AT
368,62325.0,2006,nissan xterra,,6.57,265.0,72.8,4184.0,5.0,4.0,106.3,,21.1,178.7,,19.0,four wheel,gas,,
369,62206.0,2006,cadillac escalade,,,345.0,,55127.5,7.0,4.0,116.0,76.5,26.0,198.9,,15.0,all wheel,gas,,DCT
370,61306.0,2006,scion xb,,10.53,103.0,66.5,2372.0,5.0,4.0,98.4,64.6,11.9,155.3,90.0,28.0,front wheel,gas,small station wagon,AT
371,60741.0,2006,infiniti g35,,,,,,,,,,,,185.0,20.0,rear wheel,gas,compact,MT
372,58699.0,2006,chevrolet uplander,,9.95,201.0,72.0,3640.0,7.0,4.0,121.1,72.0,25.0,204.3,,19.5,front wheel,gas,,
373,58602.0,2006,ford freestyle,,,203.0,74.9,4892.0,6.0,4.0,112.9,68.3,19.0,200.1,,21.5,all wheel,gas,,
374,58244.0,2006,chevrolet aveo,,9.42,103.0,65.7,1832.0,,,97.6,58.8,11.0,166.7,91.0,25.0,front wheel,gas,subcompact,AT
375,58224.0,2006,cadillac dts,,7.25,275.0,74.8,7631.0,,,115.6,57.6,18.0,207.6,106.0,18.0,front wheel,gas,large,AT
376,57076.0,2006,chevrolet avalanche,,8.02,305.0,,5665.0,6.0,4.0,130.0,73.6,33.0,,,16.25,four wheel,gas,,
377,57018.0,2006,kia sedona,4387.0,8.49,244.0,78.3,24495.0,7.0,4.0,118.9,69.3,21.1,202.0,,18.0,front wheel,gas,minivan,AT
378,56756.0,2006,bmw 5,3691.142857142857,6.67,215.0,72.7,53285.71428571428,5.0,4.0,113.70000000000002,57.8,18.5,191.1,99.28571428571428,23.0,rear wheel,gas,midsize,MT
379,56225.0,2006,toyota fj cruiser,,,,,,,,,,,,,,,,,
380,54846.0,2006,cadillac cts,3509.0,6.91,210.0,70.6,30620.0,5.0,4.0,113.4,56.7,17.0,190.1,99.0,19.0,rear wheel,gas,midsize,MT
381,54688.0,2006,mercury grand marquis,,7.97,224.0,78.3,4810.0,6.0,4.0,114.6,,19.0,211.1,109.0,18.0,rear wheel,gas,large,AT
